,image_name,caption
2,537e69a738f0d872a85660f0_3.jpg,Tlacoyos are sold at sidewalk stands across Mexico City.
3,537e69a738f0d872a85660f0_2.jpg,"Piti in Kars, Turkey."
4,537e69a738f0d872a85660f0_4.jpg,A version of porchetta.
0,5405f43a38f0d81983bde22a_0.jpg,"Keys to the Future Stephen Gosling, foreground, and Blair McMillen in Joe Duddell's “Vaporize” on Tuesday at the Abrons Arts Center."
0,566e9db138f0d83e10be15df_0.jpg,A new Arctic cruise will focus on research.
0,5424b6bf38f0d8525e453c0c_0.jpg,"“There Is No End to More”: Jared Gradinger in this Jeremy Wade piece
touching on politics, consumerism and fantasy, at Japan Society."
0,572fb0c138f0d80c20d0dfd9_0.jpg,"Thom Yorke at the Bonnaroo Music and Arts Festival in Manchester, Tenn., in 2012."
0,54f78ef438f0d8579fff5aaa_1.jpg,"Issue No. 1 of Hemmings Motor News, from 1954, was just four pages long."
1,54f78ef438f0d8579fff5aaa_0.jpg,Ernie Hemmings in the early 1990s.
2,54f78ef438f0d8579fff5aaa_2.jpg,"The April 2015 edition of the magazine, which ran more than 500 pages."
0,5261e6c438f0d85734d43cf3_0.jpg,"David Greenspan plays many roles in the Transport Group’s production of “The Patsy,” at the Duke on 42nd Street, and yet another character in an encore."
0,56e1e4fb38f0d87369b23f92_1.jpg,Jean-Luc Godard in Jacques Rivette’s “Paris Belongs to Us” (1962).
1,56e1e4fb38f0d87369b23f92_0.jpg,Bulle Ogier in Jacques Rivette’s “Out 1: Noli Me Tangere” (1962).
0,522d194238f0d8740ac9e804_0.jpg,"Bernard King, speaking at his enshrinement into the Basketball Hall of Fame, averaged 22.5 points in 15 seasons in the N.B.A."
0,5435b68038f0d843550380bd_1.jpg,"Naomi Khalil, left, and Pilar Baron-Hidalgo, of La Feria."
1,5435b68038f0d843550380bd_0.jpg,"Clockwise from top left, dishes from: Wright & Company, Rose’s Fine Food, La Feria and Detroit Vegan Soul."
2,5435b68038f0d843550380bd_3.jpg,"Erika Boyd, left, and Kirsten Ussery of Detroit Vegan Soul."
3,5435b68038f0d843550380bd_2.jpg,"Marc Djozlija, left, and Dave Kwiatkowski of Wright & Company."
4,5435b68038f0d843550380bd_4.jpg,"Molly Mitchell, left, and Lucy Carnaghi of Rose’s Fine Food."
0,51c1e8337e0d9c0839d29d3f_1.jpg,Tensions and uncertainty remained high in Bamako.
1,51c1e8337e0d9c0839d29d3f_0.jpg,"Soldiers maintained a presence outside the presidential palace in Bamako, Mali, on Friday after a military coup d’état."
0,5410dae138f0d80f29521d79_0.jpg,The Marcgravia evenia plant has dish-shaped leaves that bounce back echoes that bats can identify through echolocation.
0,59cf5d4295d0e0246f20d4b5_0.jpg,The Government Service Center in Boston.
0,5985e94895d0e0246f1fe48d_1.jpg,"Raiders fans watched, and some took photographs and videos, as Lynch stretched during a training camp practice on Friday."
1,5985e94895d0e0246f1fe48d_0.jpg,"Marshawn Lynch, 31, retired from the N.F.L. in February 2016, but he is returning to play for the Oakland Raiders this year."
0,59e7a70e95d0e0246f210c8e_1.jpg,Philip Pullman’s new trilogy starts before “His Dark Materials” begins.
1,59e7a70e95d0e0246f210c8e_0.jpg,
0,526ee1dc38f0d81489d1678c_0.jpg,"An artist's rendering of a passenger capsule attached to a balloon, which would take tourists about 18.5 miles above the surface of the Earth."
0,540bfb1c38f0d85e13e4cd6c_1.jpg,"Julius Genachowski, the Federal Communications Commission chairman, and Christine Varney, assistant attorney general."
1,540bfb1c38f0d85e13e4cd6c_0.jpg,
0,546e66bd38f0d82cf7c327aa_0.jpg,
0,54bc777838f0d86e1bcc8b8a_1.jpg,"Okafor (15) after scoring in a win over No. 6 Louisville on Saturday. “He is going to be a franchise player,” Duke Coach Mike Krzyzewski said."
1,54bc777838f0d86e1bcc8b8a_0.jpg,"After making 8 of 10 shots Saturday, Duke center Jahlil Okafor is converting on 67.5 percent of his field-goal attempts, averaging 18.9 points and 9.3 rebounds."
0,56d76c2538f0d8655e09bb58_0.jpg,"Payam Feili in Tel Aviv on Tuesday. “The more I gained a reputation outside Iran, the harder it became for me to live in Iran,” he said."
0,5653038e38f0d83c3238dbcb_1.jpg,Rescue crews digging on Sunday after Saturday's landslide.
0,52e23cb938f0d87e497f8835_0.jpg,"Renée Fleming and Piotr Beczala in ""Rusalka."""
0,50c018d600315214fbb7dd25_1.jpg,Crayfish harvested in a rice field in Louisiana.
1,50c018d600315214fbb7dd25_0.jpg,"A fisherman drives a boat and grabs crayfish traps in a rice field in Gueydan, La."
2,50c018d600315214fbb7dd25_2.jpg,"Blaythe Painter, grandson of Donald Benoit, loads bags of crayfish onto a truck bound for a restaurant."
0,5abcdd3747de81a9012193f8_0.jpg,Felix Hernandez made his 10th straight opening day start last week.
0,5446ca3138f0d850b0934f61_0.jpg,"At the National Museum of the American Indian in Washington, a new exhibition focuses on treaties between tribes and the United States government."
0,541069ee38f0d87641c68f29_0.jpg,Jaycee Dugard
0,513e9150cf28d04ae0002467_0.jpg,"Om Kohli, the manager of a Subway near Times Square, with the new 16-ounce cup and new menu designed for the ban."
0,57f40c8195d0e021d798a11c_0.jpg,"Charles Taylor, the award-winning Canadian philosopher."
0,5ae65bec068401528a2ab5c6_0.jpg,
0,52605d1438f0d8240f736cd1_0.jpg,"From left, Julianne Hough, Russell Brand and Octavia Spencer in “Paradise,” written and directed by Diablo Cody."
0,55303a3e38f0d847eef0f591_0.jpg,"★ Gilberto Gil (Thursday) The singer and guitarist Mr. Gil, who is so vaunted in Brazil that he has served as the country’s minister of culture, now endures as an unofficial emissary of regional samba and rock. Still a spry and impassioned performer at the age of 72, this Grammy winner returns to New York for his first show in approximately five years. At 8 p.m., the Town Hall, 123 West 43rd Street, Manhattan, 212-840-2824, 800-982-2787, the-townhall-nyc.org. (Stacey Anderson)"
0,55bfa89d38f0d85dffa32b0b_1.jpg,
1,55bfa89d38f0d85dffa32b0b_0.jpg,Miscelanea NY
2,55bfa89d38f0d85dffa32b0b_3.jpg,Breakfast at Genji.
3,55bfa89d38f0d85dffa32b0b_2.jpg,
4,55bfa89d38f0d85dffa32b0b_5.jpg,
5,55bfa89d38f0d85dffa32b0b_4.jpg,
0,55b838fc38f0d878f9fef717_0.jpg,"The drumstick maker Vic Firth in 1999 in Newport, Me., where a company bearing his name, founded in 1963, produces 12 million sticks and mallets annually."
0,5233263938f0d8062fddf840_1.jpg,"From left, A Marchesa tiered gown of hand-painted floral silk tulle, over a silver lamé slip; A Reed Krakoff cotton voile jacket, chiffon top and bonded satin and organdy skirt."
1,5233263938f0d8062fddf840_0.jpg,CALVIN KLEIN From left: a wide-strap dress in woven snakeskin; a mesh and woven snakeskin tank top and skirt; a silk and viscose evening dress with threaded panels.
2,5233263938f0d8062fddf840_2.jpg,"From left, A Ralph Lauren double-faced wool jacket and cotton canvas miniskirt; A Sophie Theallet knit dress, cotton print with leather harness straps."
0,54380c2d38f0d83c143b816b_0.jpg,West Virginia's Danny Jennings and Syracuse's Rick Jackson battled for a rebound in the first half. Jackson had 10 rebounds.
0,59c2941a95d0e0246f20a405_1.jpg,A familiar sight for the 2017 Mets: Manager Terry Collins talking to a beleaguered Matz on the mound.
1,59c2941a95d0e0246f20a405_0.jpg,Steven Matz pitching in June against the Atlanta Braves. Both he and the Mets had ragged seasons defined by injuries.
2,59c2941a95d0e0246f20a405_2.jpg,"Matz during his last outing of the 2017 season — in August, against the Yankees, at Citi Field."
0,54447bdc38f0d82782d9ba60_0.jpg,"Mikhail D. Prokhorov, expected to become the majority owner of the Nets next month, appeared on “60 Minutes” on Sunday."
0,58d54e6095d0e02489b930ac_1.jpg,"Lindsay McKay having a trial run done of her bridal hairdo and makeup. Ms. McKay, a Hollywood costume designer,"
1,58d54e6095d0e02489b930ac_0.jpg,"James Nero and Lindsay McKay with their dogs, Sansa and Wolfgang, in the Venice neighborhood of Los Angeles. The couple, who will marry in September, are asking that guests donate to a no-kill animal shelter."
2,58d54e6095d0e02489b930ac_3.jpg,Ms. McKay and Mr. Nero taking their dogs on a walk. A website started by their wedding planner helped them with adding a charity to their registry.
3,58d54e6095d0e02489b930ac_2.jpg,Ms. McKay shared a picture of her dog Sansa on her phone.
0,598a58ef95d0e0246f1fec6b_0.jpg,The Mobileye system identifies relevant objects and road information in a self-driving vehicle.
0,530745e838f0d8442c94d236_1.jpg,"Gov. Rick Snyder of Michigan said, “Detroit’s comeback is underway.”"
1,530745e838f0d8442c94d236_0.jpg,"The proposals of city leaders envision tearing down tens of thousands blighted buildings, but do not contemplate whether Detroit’s footprint should shrink."
2,530745e838f0d8442c94d236_2.jpg,"Detroit’s emergency manager, Kevyn Orr, envisions an emergence from bankruptcy this fall."
0,5aa2dca847de81a90120c771_1.jpg,Skyler Lubin and Zachary Kapeluck in Darrell Grand Moultrie’s “Vivir” at BalletX.
1,5aa2dca847de81a90120c771_0.jpg,"Andrea Yorita in Trey McIntyre’s “The Boogeyman,” which had its world premiere on Wednesday at BalletX in Philadelphia."
2,5aa2dca847de81a90120c771_3.jpg,Ms. Torriente in the new “Swan Lake.”
3,5aa2dca847de81a90120c771_2.jpg,Dayesi Torriente (Odette-Odile) and Arian Molina Soca (Siegfried) in Angel Corella’s new production of “Swan Lake” at Pennsylvania Ballet on Thursday.
0,57b65a5795d0e021d7981788_1.jpg,Chaunté Lowe advanced out of the qualifying round on Thursday.
1,57b65a5795d0e021d7981788_0.jpg,Chaunté Lowe had an early talent for leaping and began competing in the high jump during high school.
0,5a7ddc66d4211f00015c04ae_0.jpg,
0,53f84fc138f0d835538dc985_0.jpg,Radovan Karadzic in a courtroom in The Hague in 2009.
0,59baf44095d0e0246f208351_0.jpg,Lacy Allen and Maki Borden in Nick Robideau’s “Inanimate” at the Flea Theater.
0,5310cdbc38f0d828e1cd4423_0.jpg,
0,5538cf8138f0d861f137ee15_1.jpg,
1,5538cf8138f0d861f137ee15_0.jpg,
2,5538cf8138f0d861f137ee15_3.jpg,
3,5538cf8138f0d861f137ee15_2.jpg,
0,54434b3538f0d8246e88cff3_0.jpg,Ben Kingsley and Amitabh Bachchan in “Teen Patti.”
0,52db208138f0d820bffe34cb_0.jpg,"Cam Talbot, in goal for the Rangers, blocks a shot from Ottawa's Jason Spezza. Talbot made 27 saves for his 10th win of the season."
0,540fccd138f0d87641c6830e_1.jpg,"A cafeteria worker at Intermediate School 61 checks whether students have enough in their accounts to cover the cost of lunch. Otherwise, they must pay cash."
1,540fccd138f0d87641c6830e_0.jpg,"The lunch line at Intermediate School 61 in Corona, Queens. Some of the students’ parents are behind in what they are supposed to pay for the lunches, and the school’s principal has been trying to collect the money."
2,540fccd138f0d87641c6830e_2.jpg,A poster encouraging parents to apply for reduced-price school lunches featured Dustin Keller of the New York Jets.
0,53fa297338f0d8431914d48d_0.jpg,Justine Henin of Belgium at Wimbledon in 2007.
0,58852f2f95d0e0392607c276_1.jpg,"West African troops approached the Gambian capital, Banjul, to secure President Adama Barrow’s arrival from neighboring Senegal."
1,58852f2f95d0e0392607c276_0.jpg,"A ferry carrying people who fled Gambia arrived back in the country after the former president, Yahya Jammeh, relinquished power on Saturday."
0,50c7e1e800315214fbb7ef90_0.jpg,"N.H.L. Commissioner Gary Bettman, right, has presided over 3 lockouts and 2,224 regular-season games canceled."
0,5971779895d0e0246f1fb93d_1.jpg,Smoke billowing after an airstrike in Marawi in June. Nearly two months of government efforts have yet to fully dislodge the militants.
1,5971779895d0e0246f1fb93d_0.jpg,"Philippine troops evacuating civilians this month from Marawi, a southern city that was seized by militants aligned with the Islamic State."
0,56fc92ba38f0d83ee3736484_0.jpg,Matthew Rhys and Holly Taylor in “The Americans.”
0,569c1da738f0d821e003cd8b_0.jpg,Brandon Wozniak of Vector Families.
0,5b081f5a068401528a2afd6b_1.jpg,"“Is it possible that we’re going to watch a team play an entire playoff series without running one play?” Eric Musselman said to his staff during Game 5. ""Has that ever happened in the history of the N.B.A.?”"
1,5b081f5a068401528a2afd6b_0.jpg,"Mariah Musselman, 8, paid close attention to the number of the times Rockets players dribbled in Game 5."
0,564bf00938f0d86974393049_0.jpg,Imam Mohamed Magid
0,54060b7438f0d81983bde470_1.jpg,"The string quartet Ethel performing in the large public space at the renovated Alice Tully Hall, which reopened in 2009."
1,54060b7438f0d81983bde470_0.jpg,"Lincoln Center’s renovated plaza, whose main stairs slope gently down to Columbus Avenue and welcome those attending performances with flashing LED messages in several languages."
2,54060b7438f0d81983bde470_3.jpg,"A grove of trees and a reflecting pool (foreground) dot the West Plaza of the renovated campus, which now blends in more with the neighborhood."
3,54060b7438f0d81983bde470_2.jpg,"Lincoln Ristorante, the new two-story dining place that recently opened at Lincoln Center, left, has a popular tilting grass roof. There is a less expensive dining option, ‘Wichcraft, at the nearby David Rubenstein Atrium."
0,5756d60838f0d839b1924a08_1.jpg,Denise Ho being arrested in 2014 during the pro-democracy Occupy protests in Hong Kong.
1,5756d60838f0d839b1924a08_0.jpg,"Lancôme, the French cosmetics company was accused of bending to China after dropping a concert by Denise Ho, above, a singer who supports the pro-democracy Occupy movement."
0,57f1235095d0e021d7989a2c_0.jpg,Spiced beef in red wine.
0,51ccd2d37e0d9c0839d2cbf7_0.jpg,Chip Starnes
0,58e8474895d0e02489b95ef9_0.jpg,"Stephen K. Bannon, the chief White House strategist, with Lt. Gen. H.R. McMaster, the national security adviser, second from left, during a meeting with President Trump and President Xi Jinping of China in Palm Beach, Fla., on Friday."
0,58e2b5ff95d0e02489b94f5b_1.jpg,The Undertaker has (apparently) departed.
1,58e2b5ff95d0e02489b94f5b_0.jpg,"Wrestling stars Nikki Bella, left, and John Cena got engaged at WrestleMania on Sunday."
0,5a9d626c47de81a90120a5a4_1.jpg,"Celia Paul’s self-portrait “Painter and Model” (2012). The work is in the exhibition “All Too Human: Bacon, Freud and a Century of Painting Life” at Tate Britain in London."
1,5a9d626c47de81a90120a5a4_0.jpg,"Celia Paul in her studio in London this month. “I’m not a portrait painter: I’m an autobiographer,” she said. “I paint the presence of people I know intimately.”"
2,5a9d626c47de81a90120a5a4_3.jpg,"Ms. Paul’s home studio is in a top-floor apartment in the Bloomsbury district of London. It was bought for her in 1982 by Mr. Freud, her partner at the time."
3,5a9d626c47de81a90120a5a4_2.jpg,Ms. Paul is the subject of Lucian Freud’s “Girl in a Striped Nightshirt” (1983-85).
0,559c32ad38f0d81b1af2d421_1.jpg,"Tony Martin, a German rider, peeled away about two miles from the finish to clinch a fifth Tour stage win and take the yellow jersey after narrowly missing it in the opening stage."
1,559c32ad38f0d81b1af2d421_0.jpg,Chris Froome wore the leader's yellow jersey during the fourth stage of the Tour de France.
0,562ad9cc38f0d870a430cdee_1.jpg,Officer Randolph Holder
1,562ad9cc38f0d870a430cdee_0.jpg,Tyrone Howard in 2014.
2,562ad9cc38f0d870a430cdee_2.jpg,Tyrone Howard in 2014.
0,540b6ad738f0d85e13e4c445_1.jpg,"Maze Jackson, shown Tuesday outside Chicago City Hall, is a political strategist helping various aldermanic candidates in the coming runoff elections. He says black leaders are stuck in the past."
1,540b6ad738f0d85e13e4c445_0.jpg,"The new generation of black leaders in Chicago may include Will Burns, who was recently elected to the City Council."
2,540b6ad738f0d85e13e4c445_2.jpg,"LeAlan Jones, left, ran for the United States Senate in 2010 on the Green ticket."
0,55047e3638f0d85379e97a93_1.jpg,"Colonel James Chaplin Beecher, circa 1863."
1,55047e3638f0d85379e97a93_0.jpg,"The capture of a black slave attempting to run away from a plantation. Engraving, around 1860."
